canonical_character_id,preferred_label,canonical_definition,first_definition_source,first_occurrence,origin_type,parent_canonical_ids,parent_relationship,source_reference_codes,related_non_equivalent_concepts,confidence,all_occurrence_count,analysis_occurrence_count,analysis_matrix_count,matrices_present,reference_layer_present,earliest_analysis_year,latest_analysis_year,analysis_span_years,review_status,freeze_phase1_status,freeze_phase1_recommended_confidence,freeze_phase1_note,freeze_phase2_status,freeze_phase2_recommended_confidence,freeze_phase2_note,phase2_parent_canonical_id,freeze_phase3_C12_status,freeze_phase3_C12_recommended_confidence,freeze_phase3_C12_note,freeze_phase4_DE12_status,freeze_phase4_DE12_recommended_confidence,freeze_phase4_DE12_note,freeze_phase5_GA11_status,freeze_phase5_GA11_recommended_confidence,freeze_phase5_GA11_note,freeze_phase6_M26_status,freeze_phase6_M26_recommended_confidence,freeze_phase6_M26_note,v1_freeze_status,v1_freeze_confidence,v1_freeze_note
MC0437,ANTERIOR_MIDDLE_CAUDAL_NEURAL_ARCHES_LOCATION,"Anterior and middle caudal vertebrae, neural arches, location: over the midpoint of the centrum with approximately subequal amounts of the centrum exposed at either end (0), on the anterior half of the centrum (1). (Salgado et al., 1997; Upchurch et al., 2004.)",D'Emic (2012) character list,DE12:C58,merged_derived,MC0282; MC0240,merged_from,"Salgado et al., 1997; Upchurch et al., 2004.",,moderate,3,3,3,DE12; M19; M26,no,2012,2026,14,frozen-v1.0,NOT_YET_AUDITED,,,FROZEN_WITH_PHASE2_REDIRECT,high,Retained canonical ID gained M19/M26 occurrences through a source/definition-level Phase-2 redirect.,,NOT_PHASE3_C12_TARGET,,,NOT_PHASE4_DE12_TARGET,,,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,moderate,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0438,MIDDLE_CAUDAL_TRANSVERSE_PROCESSES_ORIENTATION,"Middle caudal vertebrae, transverse processes, orientation: roughly perpendicular (0); swept backwards, usually reaching posterior margin of centrum (excluding posterior ball if present) (1).",D'Emic (2012) character list,DE12:C59,provisional_distinct,,,,MC0127; MC0128,high,1,1,1,DE12,no,2012,2012,0,frozen-v1.0,NOT_YET_AUDITED,,,NOT_PHASE2_TARGET,,,,NOT_PHASE3_C12_TARGET,,,FROZEN_CURRENT_ID,high,DE12 defines a distinct anatomical proposition and no existing concept is sufficiently equivalent to justify a redirect. Retain the current ID; related regional or structural characters remain separate.,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,high,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0440,ANTERIOR_MIDDLE_CHEVRONS_ARTICULAR_FACETS,"Anterior and middle chevrons, articular facets: contiguous (0); each facet divided into an anterior and posterior section, separated by a furrow (1).",D'Emic (2012) character list,DE12:C66,provisional_distinct,,,,MC0143; MC0144,high,3,3,3,DE12; M19; M26,no,2012,2026,14,frozen-v1.0,NOT_YET_AUDITED,,,FROZEN_WITH_PHASE2_REDIRECT,high,Retained canonical ID gained M19/M26 occurrences through a source/definition-level Phase-2 redirect.,,NOT_PHASE3_C12_TARGET,,,NOT_PHASE4_DE12_TARGET,,,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,high,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0441,SCAPULA_PROCESSES_VENTRAL_MARGIN_BASE_BLADE_NUMBER,"Scapula, processes on ventral margin near base of blade, number: zero (0); one (1), two (2) (Modi- fied from Carballido et al., 2011.)",D'Emic (2012) character list,DE12:C69,provisional_distinct,,,"Modi- fied from Carballido et al., 2011.",,high,1,1,1,DE12,no,2012,2012,0,frozen-v1.0,NOT_YET_AUDITED,,,NOT_PHASE2_TARGET,,,,NOT_PHASE3_C12_TARGET,,,FROZEN_COMPOUND_DECOMPOSED_LATER,high,"DE12 C69 scores the number of processes on the ventral margin near the base of the scapular blade (0, 1, or 2). M19/M26 later separate this compound count into two presence/absence characters: MC0618 for the posteroventral/acromial process and MC0619 for the anteroventral blade process. Keep MC0441 as the earlier compound concept and record decomposition relationships.",NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,high,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0442,SCAPULOCORACOID_SUTURE,"Scapulocoracoid suture, shape: suture ends before dorsal margin of acromion and coracoid (0); suture extends to dorsal margin of acromion and coracoid (= flush dorsal margin) (1). (Modi- fied from Upchurch, 1995, 1998.)",D'Emic (2012) character list,DE12:C72,provisional_distinct,,,"Modi- fied from Upchurch, 1995, 1998.",MC0378,high,1,1,1,DE12,no,2012,2012,0,frozen-v1.0,NOT_YET_AUDITED,,,NOT_PHASE2_TARGET,,,,NOT_PHASE3_C12_TARGET,,,FROZEN_CURRENT_ID,high,DE12 defines a distinct anatomical proposition and no existing concept is sufficiently equivalent to justify a redirect. Retain the current ID; related regional or structural characters remain separate.,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,high,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0443,CORACOID,"Coracoid, shape: anteroposterior dimension more than 1.5 times proximodistal dimension (0); anteroposterior dimension less than proximodis- tal dimension (1). (Modified from Wilson, 2002.)",D'Emic (2012) character list,DE12:C73,provisional_distinct,,,"Modified from Wilson, 2002.",MC0293; MC0155,high,1,1,1,DE12,no,2012,2012,0,frozen-v1.0,NOT_YET_AUDITED,,,NOT_PHASE2_TARGET,,,,NOT_PHASE3_C12_TARGET,,,FROZEN_CURRENT_ID,high,DE12 defines a distinct anatomical proposition and no existing concept is sufficiently equivalent to justify a redirect. Retain the current ID; related regional or structural characters remain separate.,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,high,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0444,HUMERUS_ROBUSTNESS,"Humerus, robustness: robust (length/midshaft width < 7) (0); gracile (length/ midshaft width > 7.5 (1) (Modified from Curry Rogers, 2005.)",D'Emic (2012) character list,DE12:C78,provisional_distinct,,,"Modified from Curry Rogers, 2005.",MC0290,high,1,1,1,DE12,no,2012,2012,0,frozen-v1.0,NOT_YET_AUDITED,,,NOT_PHASE2_TARGET,,,,NOT_PHASE3_C12_TARGET,,,FROZEN_CURRENT_ID,high,DE12 defines a distinct anatomical proposition and no existing concept is sufficiently equivalent to justify a redirect. Retain the current ID; related regional or structural characters remain separate.,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,high,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0445,HUMERUS_STRONG_POSTEROLATERAL_BULGE_AROUND_LEVEL_DELTOPECTORAL_CREST,"Humerus, strong posterolateral bulge on around level of the deltopectoral crest, absent (0); present (1).",D'Emic (2012) character list,DE12:C80,provisional_distinct,,,,MC0382; MC0383,high,3,3,3,DE12; M19; M26,no,2012,2026,14,frozen-v1.0,FROZEN,high,Same posterolateral humeral bulge/tuberosity at approximately the level of the deltopectoral crest.,NOT_PHASE2_TARGET,,,,NOT_PHASE3_C12_TARGET,,,NOT_PHASE4_DE12_TARGET,,,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_REAFFIRMED,high,"Accepted during Phase 1. Residual review status was a metadata carryover, not unresolved biological equivalence. The canonical identity is reaffirmed for v1.0."
MC0446,HUMERUS_RADIAL_ULNAR_CONDYLES,"Humerus, radial and ulnar condyles, shape: radial condyle divided on anterior face by a notch (0); undivided (1).",D'Emic (2012) character list,DE12:C83,provisional_distinct,,,,MC0164,high,3,3,3,DE12; M19; M26,no,2012,2026,14,frozen-v1.0,NOT_YET_AUDITED,,,NOT_PHASE2_TARGET,,,,NOT_PHASE3_C12_TARGET,,,FROZEN_WITH_LATER_REDIRECT,high,Definition-level match: the anterior surface of the distal lateral/radial humeral condyle is divided by a notch into two ridges versus undivided; M19/M26 cite D'Emic (2012).,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,high,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0447,ULNA_DISTAL_END,"Ulna, distal end: expanded posteriorly (0); unex- panded (1).",D'Emic (2012) character list,DE12:C86,provisional_distinct,,,,,high,3,3,3,DE12; M19; M26,no,2012,2026,14,frozen-v1.0,FROZEN,high,Same posterior expansion versus non-expansion of the distal ulna; already supported by the safe MC0634 redirect.,NOT_PHASE2_TARGET,,,,NOT_PHASE3_C12_TARGET,,,NOT_PHASE4_DE12_TARGET,,,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_REAFFIRMED,high,"Accepted during Phase 1. Residual review status was a metadata carryover, not unresolved biological equivalence. The canonical identity is reaffirmed for v1.0."
MC0448,METACARPAL_IV_ARTICULATION_FOR_METACARPAL_V,"Metacarpal IV, articulation for metacarpal V, shape: anteroposteriorly long, broad articular surface (0); articular surface forms a near right angle, transverse and anteroposterior dimen- sions of proximal end subequal (1).",D'Emic (2012) character list,DE12:C93,provisional_distinct,,,,,high,3,3,3,DE12; M19; M26,no,2012,2026,14,frozen-v1.0,NOT_YET_AUDITED,,,NOT_PHASE2_TARGET,,,,NOT_PHASE3_C12_TARGET,,,HOLD_SOURCE_REVIEW,moderate,"M19/M26 MC0637 explicitly cite D'Emic (2012), but DE12 C93 scores the overall geometry of the metacarpal-IV facet for metacarpal V (broad anteroposterior surface versus near-right-angle/subequal proximal dimensions), whereas MC0637 scores a specific proximolateral projection wrapping around metacarpal V. Direct source-level transformation should be checked before merging.",NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_WITH_LATER_REDIRECT,high,Earlier DE12 metacarpal-IV/V articulation concept retained; later M19/M26 formulation redirects here.
MC0449,METACARPAL_V_PROXIMAL_END_SIZE,"Metacarpal V, proximal end, size: much smaller than proximal end of metacarpal I (0); sub- equal to or larger than proximal end of metacar- pal I (1).",D'Emic (2012) character list,DE12:C94,provisional_distinct,,,,,high,3,3,3,DE12; M19; M26,no,2012,2026,14,frozen-v1.0,NOT_YET_AUDITED,,,NOT_PHASE2_TARGET,,,,NOT_PHASE3_C12_TARGET,,,FROZEN_WITH_LATER_REDIRECT,high,Same metacarpal-V proximal-end size relative to metacarpal I. DE12 uses qualitative smaller versus subequal/larger states; M19/M26 express the same relation as a V:I ratio.,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,high,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0450,METACARPALS_DISTAL_ARTICULAR_FACETS,"Metacarpals, distal articular facets, shape: present and extend well onto external/ anterior face of bone (0); reduced almost entirely to distal face of the bone except in metatarsal IV (1). (Modified from Wilson, 2002.)",D'Emic (2012) character list,DE12:C96,provisional_distinct,,,"Modified from Wilson, 2002.",MC0294,high,3,3,3,DE12; M19; M26,no,2012,2026,14,frozen-v1.0,NOT_YET_AUDITED,,,NOT_PHASE2_TARGET,,,,NOT_PHASE3_C12_TARGET,,,FROZEN_WITH_LATER_REDIRECT,high,Same extent of metacarpal distal articular surfaces onto the dorsal/anterior face versus restriction to the distal face; M19/M26 cite D'Emic (2012).,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,high,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0451,ILIUM_PREACETABULAR_KINK_VENTRAL_MARGIN_ABSENT,"Ilium, preacetabular process, kink on ventral margin, absent (0); present (1).",D'Emic (2012) character list,DE12:C99,provisional_distinct,,,,MC0297,high,3,3,3,DE12; M19; M26,no,2012,2026,14,frozen-v1.0,FROZEN,high,Same bulge/kink on the ventral margin of the iliac preacetabular process.,NOT_PHASE2_TARGET,,,,NOT_PHASE3_C12_TARGET,,,NOT_PHASE4_DE12_TARGET,,,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_REAFFIRMED,high,"Accepted during Phase 1. Residual review status was a metadata carryover, not unresolved biological equivalence. The canonical identity is reaffirmed for v1.0."
MC0452,ILIUM_PUBIC_PEDUNCLE,"Ilium, pubic peduncle, shape: anteroposterior and transverse dimensions subequal (0); trans- verse dimension more than 1.5 times anteropos- terior dimension (1).",D'Emic (2012) character list,DE12:C100,provisional_distinct,,,,MC0411,high,3,3,3,DE12; M19; M26,no,2012,2026,14,frozen-v1.0,NOT_YET_AUDITED,,,NOT_PHASE2_TARGET,,,,NOT_PHASE3_C12_TARGET,,,FROZEN_WITH_LATER_REDIRECT,high,Same anteroposterior:mediolateral proportions of the iliac pubic peduncle; later matrices use a numeric ratio threshold.,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,high,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0453,ISCHIUM_ACETABULAR_MARGIN,"Ischium, acetabular margin, shape: margin forms short, obtuse angle (0); margin strongly embayed, forming acute angle with tall iliac peduncle (1).",D'Emic (2012) character list,DE12:C104,provisional_distinct,,,,MC0394,high,3,3,3,DE12; M19; M26,no,2012,2026,14,frozen-v1.0,NOT_YET_AUDITED,,,NOT_PHASE2_TARGET,,,,NOT_PHASE3_C12_TARGET,,,FROZEN_WITH_LATER_REDIRECT,high,Same ischial acetabular-margin concavity/embayment; M19/M26 explicitly cite D'Emic (2012).,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,high,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0454,ISCHIUM_PUBIC_PEDUNCLE,"Ischium, pubic peduncle, shape: anteroposteri- orly long, large ischial contribution to acetabu- lum (0); anteroposteriorly abbreviate, short ischial contribution to acetabulum (1). (Modified from Wilson, 2002.)",D'Emic (2012) character list,DE12:C105,provisional_distinct,,,"Modified from Wilson, 2002.",,high,3,3,3,DE12; M19; M26,no,2012,2026,14,frozen-v1.0,HOLD_REVIEW,moderate,"DE12 describes the ischial pubic peduncle, whereas M19/M26 operationalize an iliac-peduncle:proximal-plate ratio. Both refer to ischial acetabular contribution, but element terminology/proposition requires source-level checking before freezing.",NOT_PHASE2_TARGET,,,,NOT_PHASE3_C12_TARGET,,,NOT_PHASE4_DE12_TARGET,,,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_SCOPE_VARIANT,moderate,DE12 and M19/M26 share the stated biological target—large versus small ischial contribution to the acetabulum—and the later character explicitly cites D'Emic (2012). The shift from qualitative peduncle shape to a quantitative peduncle/proximal-plate ratio is retained as an operationalization change.
MC0455,ISCHIUM_TUBERCLE_LATEROVENTRAL_FACE,"Ischium, tubercle on lateroventral face, shape: set in fossa (0); raised on surface (1).",D'Emic (2012) character list,DE12:C106,provisional_distinct,,,,MC0393,high,1,1,1,DE12,no,2012,2012,0,frozen-v1.0,NOT_YET_AUDITED,,,NOT_PHASE2_TARGET,,,,NOT_PHASE3_C12_TARGET,,,FROZEN_CURRENT_ID,high,DE12 defines a distinct anatomical proposition and no existing concept is sufficiently equivalent to justify a redirect. Retain the current ID; related regional or structural characters remain separate.,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,high,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0456,FEMUR_LONGITUDINAL_RIDGE_ANTERIOR_FACE,"Femur, longitudinal ridge on anterior face: absent (0); present (1). (Otero, 2010.)",D'Emic (2012) character list,DE12:C108,provisional_distinct,,,"Otero, 2010.",,high,3,3,3,DE12; M19; M26,no,2012,2026,14,frozen-v1.0,NOT_YET_AUDITED,,,NOT_PHASE2_TARGET,,,,NOT_PHASE3_C12_TARGET,,,FROZEN_WITH_LATER_REDIRECT,high,"Same longitudinal anterior femoral ridge (linea intermuscularis cranialis), absent versus present; M19/M26 cite Otero (2010) and D'Emic (2012).",NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,high,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0457,FIBULA_PROXIMAL_END_ANTERIOR_CREST,"Fibula, proximal end, anterior crest: absent or poorly developed (0); well developed, creat- ing interlocking proximal crus (1). (Modified from Royo-Torres, 2009; Wilson & Upchurch, 2009.)",D'Emic (2012) character list,DE12:C111,provisional_distinct,,,"Modified from Royo-Torres, 2009; Wilson & Upchurch, 2009.",MC0207,high,3,3,3,DE12; M19; M26,no,2012,2026,14,frozen-v1.0,NOT_YET_AUDITED,,,NOT_PHASE2_TARGET,,,,NOT_PHASE3_C12_TARGET,,,FROZEN_WITH_LATER_REDIRECT,high,Same proximal fibular anterior/anteromedial crest that interlocks behind the tibial cnemial crest; M19/M26 cite Wilson & Upchurch (2009) and D'Emic (2012).,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,high,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0458,FIBULA_PROXIMOMEDIAL_END_RAISED_TRIANGULAR_SCAR_PRESENT,"Fibula, proximomedial end, raised triangular scar, present (0); absent (1).",D'Emic (2012) character list,DE12:C112,provisional_distinct,,,,MC0207,high,1,1,1,DE12,no,2012,2012,0,frozen-v1.0,NOT_YET_AUDITED,,,NOT_PHASE2_TARGET,,,,NOT_PHASE3_C12_TARGET,,,FROZEN_CURRENT_ID,high,DE12 defines a distinct anatomical proposition and no existing concept is sufficiently equivalent to justify a redirect. Retain the current ID; related regional or structural characters remain separate.,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,high,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0459,FIBULA_SHAFT,"Fibula, shaft, shape: straight (0); sigmoid, such that proximal and distal faces are angled relative to midshaft (1). (Royo-Torres, 2009.)",D'Emic (2012) character list,DE12:C113,provisional_distinct,,,"Royo-Torres, 2009.",,high,3,3,3,DE12; M19; M26,no,2012,2026,14,frozen-v1.0,NOT_YET_AUDITED,,,NOT_PHASE2_TARGET,,,,NOT_PHASE3_C12_TARGET,,,FROZEN_WITH_LATER_REDIRECT,high,Same fibular shaft shape in lateral view: straight versus sigmoidal.,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,high,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0460,FIBULA_DISTAL_END,"Fibula, distal end, shape: unexpanded or gently expanding distally (0); abruptly expands to form a medial lip (1). (Modified from Wilson, 2002.)",D'Emic (2012) character list,DE12:C114,provisional_distinct,,,"Modified from Wilson, 2002.",MC0245,high,1,1,1,DE12,no,2012,2012,0,frozen-v1.0,NOT_YET_AUDITED,,,NOT_PHASE2_TARGET,,,,NOT_PHASE3_C12_TARGET,,,FROZEN_CURRENT_ID,high,DE12 defines a distinct anatomical proposition and no existing concept is sufficiently equivalent to justify a redirect. Retain the current ID; related regional or structural characters remain separate.,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,high,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0461,ASTRAGALUS,"Astragalus, shape: at least 1.5 times wider than anteroposteriorly long (0); anteroposterior and transverse dimensions subequal (1).",D'Emic (2012) character list,DE12:C115,provisional_distinct,,,,MC0210; MC0214,high,1,1,1,DE12,no,2012,2012,0,frozen-v1.0,NOT_YET_AUDITED,,,NOT_PHASE2_TARGET,,,,NOT_PHASE3_C12_TARGET,,,FROZEN_CURRENT_ID,high,DE12 defines a distinct anatomical proposition and no existing concept is sufficiently equivalent to justify a redirect. Retain the current ID; related regional or structural characters remain separate.,NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_V1,high,Canonical identity frozen in MacronariaMatrix v1.0.0 after the multi-phase lineage and duplicate audit.
MC0462,ASTRAGALUS_POSTERIOR_END_PROXIMAL_FACE_TUBERCLE,"Astragalus, posterior end of proximal face, tubercle: present (0); absent (1).",D'Emic (2012) character list,DE12:C116,provisional_distinct,,,,MC0212; MC0213,high,3,3,3,DE12; M19; M26,no,2012,2026,14,frozen-v1.0,NOT_YET_AUDITED,,,NOT_PHASE2_TARGET,,,,NOT_PHASE3_C12_TARGET,,,HOLD_SOURCE_REVIEW,moderate,"M19/M26 MC0658 explicitly cite D'Emic (2012), but DE12 C116 describes a tubercle at the posterior end of the astragalar proximal face, whereas MC0658 describes a tongue-like posteromedial projection separated from the ascending process by a groove. They may be the same structure, but the terminology is not sufficiently identical for an automatic canonical redirect without source verification.",NOT_PHASE5_GA11_TARGET,,,NOT_PHASE6_M26_TARGET,,,FROZEN_WITH_LATER_REDIRECT,high,Earlier DE12 posterior astragalar projection concept retained; later M19/M26 formulation redirects here.
