occurrence_id,matrix_id,dataset_name,dataset_role,year,source_character_no,canonical_character_id,original_canonical_character_id,source_label,source_definition,source_states,ordering,source_block,relationship_to_canonical,parent_occurrence,parent_canonical_ids,definition_source,source_attribution,source_reference_codes,related_non_equivalent_concepts,mapping_confidence,top_candidates,notes
M19:C203,M19,Mannion et al. 2019,analysis,2019,203,MC0606,MC0606,,"First caudal rib, expands anteroposteriorly towards its distal end, forming an ‘anchor’ shape in dorsal view: absent (0); present (1) (Suteethorn et al., 2010; Mannion et al., 2013).",,unordered,C1-C423 inherited from González Riga et al. (2018),inherited_block_provisional_distinct,,,,"Suteethorn et al., 2010; Mannion et al., 2013",,,moderate,MC0299:0.1733,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
M19:C204,M19,Mannion et al. 2019,analysis,2019,204,MC0128,MC0607,,"Anterior caudal ribs, shape in anterior view: triangular, tapering distally (0); wing-like, with a dorsolaterally oriented dorsal margin (1) (Berman & McIntosh, 1978; McIntosh, 1990; Upchurch, 1995, 1998; Whitlock et al., 2011).",,unordered,C1-C423 inherited from González Riga et al. (2018),inherited_block_provisional_distinct,,,,"Berman & McIntosh, 1978; McIntosh, 1990; Upchurch, 1995, 1998; Whitlock et al., 2011",,,moderate,MC0128:0.5232,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
M19:C205,M19,Mannion et al. 2019,analysis,2019,205,MC0608,MC0608,,"Anterior caudal ribs: curve strongly antero- laterally (0); mainly laterally (1); curve strongly poste- rolaterally (2) (Mannion & Calvo, 2011; D’Emic, 2012; Mannion et al., 2013) [ordered].",,ordered,C1-C423 inherited from González Riga et al. (2018),inherited_block_provisional_distinct,,,,"Mannion & Calvo, 2011; D’Emic, 2012; Mannion et al., 2013",,,moderate,MC0281:0.1534,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
M19:C206,M19,Mannion et al. 2019,analysis,2019,206,MC0609,MC0609,,"Anterior caudal ribs: do not extend beyond posterior end of centrum (excluding posterior ball) (0); extend beyond posterior end of centrum (excluding posterior ball) (1) (Mannion & Calvo, 2011; Mannion et al., 2013; revised here so that only taxa with pos- terolaterally directed caudal ribs are scored for this character).",,unordered,C1-C423 inherited from González Riga et al. (2018),inherited_block_provisional_distinct,,,,"Mannion & Calvo, 2011; Mannion et al., 2013; revised here so that only taxa with pos- terolaterally directed caudal ribs are scored for this character",,,moderate,MC0438:0.296,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
M19:C207,M19,Mannion et al. 2019,analysis,2019,207,MC0610,MC0610,,"First chevron, morphology: Y-shaped and does not differ notably from subsequent chevrons (0); anteroposteriorly flattened and V-shaped, with dorso- ventrally reduced distal blade (1) (Gomani, 2005; Rauhut, 2006; Mannion & Calvo, 2011; Mannion et al., 2013).",,unordered,C1-C423 inherited from González Riga et al. (2018),inherited_block_provisional_distinct,,,,"Gomani, 2005; Rauhut, 2006; Mannion & Calvo, 2011; Mannion et al., 2013",,,moderate,MC0146:0.1479,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
M19:C208,M19,Mannion et al. 2019,analysis,2019,208,MC0611,MC0611,,"Anterior chevrons, proximal ends: open dor- sally (0); bridged dorsally by a bar of bone (1) (Powell, 1992; Calvo & Salgado, 1995; Upchurch, 1995, 1998; Mannion et al., 2013).",,unordered,C1-C423 inherited from González Riga et al. (2018),inherited_block_provisional_distinct,,,,"Powell, 1992; Calvo & Salgado, 1995; Upchurch, 1995, 1998; Mannion et al., 2013",,,moderate,MC0148:0.1625,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
M19:C209,M19,Mannion et al. 2019,analysis,2019,209,MC0612,MC0612,,"Anterior–middle chevrons, lateral bulges close to distal ends of chevron blades: absent (0); present (1) (Mannion et al., 2013).",,unordered,C1-C423 inherited from González Riga et al. (2018),inherited_block_provisional_distinct,,,,"Mannion et al., 2013",,,moderate,MC0143:0.219,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
M19:C210,M19,Mannion et al. 2019,analysis,2019,210,MC0613,MC0613,,"Middle–posterior chevrons, with anterior ex- pansion of distal blade: present (0); absent (1) (Berman & McIntosh, 1978; Upchurch, 1995, 1998; Wilson & Sereno, 1998; Mannion et al., 2013).",,unordered,C1-C423 inherited from González Riga et al. (2018),inherited_block_provisional_distinct,,,,"Berman & McIntosh, 1978; Upchurch, 1995, 1998; Wilson & Sereno, 1998; Mannion et al., 2013",,,moderate,MC0143:0.3386,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
M19:C211,M19,Mannion et al. 2019,analysis,2019,211,MC0614,MC0614,,"Middle–posterior chevrons, with posterior expansion of distal blade (excluding the natural pos- teroventral curvature of many chevrons): present (0); absent (1) (Berman & McIntosh, 1978; Upchurch, 1995, 1998; Wilson & Sereno, 1998; Mannion et al., 2013).",,unordered,C1-C423 inherited from González Riga et al. (2018),inherited_block_provisional_distinct,,,,"Berman & McIntosh, 1978; Upchurch, 1995, 1998; Wilson & Sereno, 1998; Mannion et al., 2013",,,moderate,MC0143:0.2437,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
M19:C212,M19,Mannion et al. 2019,analysis,2019,212,MC0375,MC0615,,"Scapular acromion (proximal plate), area situ- ated posterior to the acromial ridge: flat or convex (0); forms a separate excavated area (1) (Upchurch et al., 2004).",,unordered,C1-C423 inherited from González Riga et al. (2018),inherited_block_provisional_distinct,,,,"Upchurch et al., 2004",,,moderate,MC0152:0.1755,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
M19:C213,M19,Mannion et al. 2019,analysis,2019,213,MC0153,MC0616,,"Scapular glenoid surface, orientation: faces anteroventrally and/or slightly laterally (0); deflected to face anteroventrally and medially (1) (Wilson & Sereno, 1998; Upchurch et al., 2004).",,unordered,C1-C423 inherited from González Riga et al. (2018),inherited_block_provisional_distinct,,,,"Wilson & Sereno, 1998; Upchurch et al., 2004",,,moderate,MC0153:0.369,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
M19:C214,M19,Mannion et al. 2019,analysis,2019,214,MC0617,MC0617,,"Scapula, posterior margin of the dorsal part of the acromion: straight and oriented vertically, or slop- ing to face posterodorsally (0); concave, posterodorsal corner of acromion overhangs the dorsal surface of the scapular blade (1) (Rauhut et al., 2005; Mannion, 2009; Mannion et al., 2013).",,unordered,C1-C423 inherited from González Riga et al. (2018),inherited_block_provisional_distinct,,,,"Rauhut et al., 2005; Mannion, 2009; Mannion et al., 2013",,,moderate,MC0378:0.294,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
M19:C215,M19,Mannion et al. 2019,analysis,2019,215,MC0618,MC0618,,"Scapular acromion, subtriangular process at posteroventral corner: absent (0); present (1) (Smith et al., 2001; Bonaparte et al., 2006; Carballido et al., 2011; D’Emic et al., 2011; Mannion et al., 2013).",,unordered,C1-C423 inherited from González Riga et al. (2018),inherited_block_provisional_distinct,,,,"Smith et al., 2001; Bonaparte et al., 2006; Carballido et al., 2011; D’Emic et al., 2011; Mannion et al., 2013",,,moderate,MC0150:0.2547,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
M19:C216,M19,Mannion et al. 2019,analysis,2019,216,MC0619,MC0619,,"Scapular blade, subtriangular process at anteroventral corner: absent (0); present (1) (Carballido et al., 2011; D’Emic et al., 2011; Mannion et al., 2013).",,unordered,C1-C423 inherited from González Riga et al. (2018),inherited_block_provisional_distinct,,,,"Carballido et al., 2011; D’Emic et al., 2011; Mannion et al., 2013",,,moderate,MC0154:0.2339,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
M19:C217,M19,Mannion et al. 2019,analysis,2019,217,MC0154,MC0154,,"Scapular blade, cross-sectional shape at base: rectangular (0); D-shaped (lateral surface is strongly convex dorsoventrally and medial surface flat) (1) (Wilson, 2002).",,unordered,C1-C423 inherited from González Riga et al. (2018),equivalent,,MC0154,,"Wilson, 2002",,,high,MC0154:0.7381,"Existing canonical concept reused after definition-level comparison. M19-specific thresholds, state polarity, serial scope, or wording are preserved in the occurrence record."
M19:C218,M19,Mannion et al. 2019,analysis,2019,218,MC0620,MC0620,,"Coracoid, anterior and dorsal margins in lateral view: merge smoothly into each other, giving a rounded profile (0); meet each other at an abrupt angle, making the coracoid quadrangular in outline (1) (Upchurch, 1998).",,unordered,C1-C423 inherited from González Riga et al. (2018),inherited_block_provisional_distinct,,,,"Upchurch, 1998",,,moderate,MC0293:0.2364,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
M19:C219,M19,Mannion et al. 2019,analysis,2019,219,MC0378,MC0621,,"Coracoid, dorsal margin in lateral view: lies below the level of the scapular acromion plate (sepa- rated from the latter by a V-shaped notch) (0); reaches or surpasses the level of the dorsal margin of the scapular acromion plate (1) (Upchurch, 1995, 1998; Upchurch et al., 2004; Mannion et al., 2013).",,unordered,C1-C423 inherited from González Riga et al. (2018),inherited_block_provisional_distinct,,,,"Upchurch, 1995, 1998; Upchurch et al., 2004; Mannion et al., 2013",,,moderate,MC0378:0.3548,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
