relationship_id,source_occurrences,target_occurrence,canonical_character_id,original_canonical_character_id,relationship_type,confidence,source_block,source_attribution,source_reference_codes,related_non_equivalent_concepts,top_candidate,top_candidate_score,rationale
REL-M19-388,,M19:C388,MC0398,MC0768,inherited_block_provisional_distinct,moderate,C1-C423 inherited from González Riga et al. (2018),"Upchurch et al., 2004; Curry Rogers, 2005; Poropat et al., 2016",,,MC0260,0.2233,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
REL-M19-389,,M19:C389,MC0769,MC0769,inherited_block_provisional_distinct,moderate,C1-C423 inherited from González Riga et al. (2018),"Wilson, 2002; Poropat et al., 2016",,,MC0200,0.2754,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
REL-M19-390,WIL02_REF:C202,M19:C390,MC0202,MC0202,equivalent,high,C1-C423 inherited from González Riga et al. (2018),"Wilson & Carrano, 1999; Wilson, 2002",,,MC0202,0.7298,"Existing canonical concept reused after definition-level comparison. M19-specific thresholds, state polarity, serial scope, or wording are preserved in the occurrence record."
REL-M19-391,C12:C290,M19:C391,MC0401,MC0401,probable_equivalent,moderate,C1-C423 inherited from González Riga et al. (2018),"Gauthier, 1986; Poropat et al., 2016",,,MC0401,0.4409,"Existing canonical concept reused after definition-level comparison. M19-specific thresholds, state polarity, serial scope, or wording are preserved in the occurrence record."
REL-M19-392,,M19:C392,MC0770,MC0770,inherited_block_provisional_distinct,moderate,C1-C423 inherited from González Riga et al. (2018),"Poropat et al., 2016",,,MC0208,0.369,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
REL-M19-393,,M19:C393,MC0771,MC0771,inherited_block_provisional_distinct,moderate,C1-C423 inherited from González Riga et al. (2018),"Poropat et al., 2016",,,MC0395,0.2884,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
REL-M19-394,,M19:C394,MC0772,MC0772,inherited_block_provisional_distinct,moderate,C1-C423 inherited from González Riga et al. (2018),"Poropat et al., 2016",,,MC0245,0.2336,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
REL-M19-395,,M19:C395,MC0773,MC0773,inherited_block_provisional_distinct,moderate,C1-C423 inherited from González Riga et al. (2018),"Poropat et al., 2016",,,MC0300,0.2347,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
REL-M19-396,,M19:C396,MC0774,MC0774,inherited_block_provisional_distinct,moderate,C1-C423 inherited from González Riga et al. (2018),"Poropat et al., 2016",,,MC0300,0.2437,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
REL-M19-397,,M19:C397,MC0775,MC0775,inherited_block_provisional_distinct,moderate,C1-C423 inherited from González Riga et al. (2018),"Wilson & Upchurch, 2009; Poropat et al., 2016",,,MC0229,0.2444,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
REL-M19-398,,M19:C398,MC0776,MC0776,inherited_block_provisional_distinct,moderate,C1-C423 inherited from González Riga et al. (2018),"Tschopp et al., 2015a",,,MC0050,0.3329,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
REL-M19-399,,M19:C399,MC0777,MC0777,inherited_block_provisional_distinct,moderate,C1-C423 inherited from González Riga et al. (2018),"Sander et al., 2006",,,MC0350,0.1275,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
REL-M19-400,,M19:C400,MC0778,MC0778,inherited_block_provisional_distinct,moderate,C1-C423 inherited from González Riga et al. (2018),"Tschopp et al., 2015a",,,MC0023,0.2873,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
REL-M19-401,C12:C86,M19:C401,MC0327,MC0327,equivalent,high,C1-C423 inherited from González Riga et al. (2018),"Upchurch, 1998",,,MC0327,0.6512,"Existing canonical concept reused after definition-level comparison. M19-specific thresholds, state polarity, serial scope, or wording are preserved in the occurrence record."
REL-M19-402,,M19:C402,MC0779,MC0779,inherited_block_provisional_distinct,moderate,C1-C423 inherited from González Riga et al. (2018),"Royo- Torres et al., 2006; Mateus et al., 2014; Mannion et al., 2017",,,MC0067,0.1121,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
REL-M19-403,,M19:C403,MC0780,MC0780,inherited_block_provisional_distinct,moderate,C1-C423 inherited from González Riga et al. (2018),"Upchurch & Martin, 2002; Curry Rogers, 2009",,,MC0088,0.2571,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
REL-M19-404,,M19:C404,MC0781,MC0781,inherited_block_provisional_distinct,moderate,C1-C423 inherited from González Riga et al. (2018),"Upchurch & Martin, 2002; Curry Rogers, 2009",,,MC0095,0.2339,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
REL-M19-405,,M19:C405,MC0782,MC0782,inherited_block_provisional_distinct,moderate,C1-C423 inherited from González Riga et al. (2018),"Harris, 2006b; Tschopp & Mateus, 2013",,,MC0129,0.2485,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
REL-M19-406,,M19:C406,MC0783,MC0783,inherited_block_provisional_distinct,moderate,C1-C423 inherited from González Riga et al. (2018),"Mannion et al., 2017",,,MC0267,0.206,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
REL-M19-407,,M19:C407,MC0784,MC0784,inherited_block_provisional_distinct,moderate,C1-C423 inherited from González Riga et al. (2018),"Mannion et al., 2017",,,MC0248,0.3208,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
REL-M19-408,,M19:C408,MC0785,MC0785,inherited_block_provisional_distinct,moderate,C1-C423 inherited from González Riga et al. (2018),"Mannion et al., 2017",,,MC0112,0.1558,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
REL-M19-409,,M19:C409,MC0786,MC0786,inherited_block_provisional_distinct,moderate,C1-C423 inherited from González Riga et al. (2018),"Wilson, 2002; Mannion et al., 2017",,,MC0281,0.1515,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
REL-M19-410,,M19:C410,MC0787,MC0787,inherited_block_provisional_distinct,moderate,C1-C423 inherited from González Riga et al. (2018),"D’Emic et al., 2016; note that this feature is usually present in the last few anterior and first few middle caudal vertebrae",,,MC0100,0.3357,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
REL-M19-411,,M19:C411,MC0788,MC0788,inherited_block_provisional_distinct,moderate,C1-C423 inherited from González Riga et al. (2018),"D’Emic et al., 2016; note that this fea- ture is usually present in the last few anterior and first few middle caudal vertebrae",,,MC0125,0.2509,"No existing canonical concept was merged in this conservative first pass. The highest lexical candidate is retained for review, but the character keeps a separate canonical ID until stronger lineage evidence supports equivalence."
